id,filename,split,y,a,gpt-4o_caption
3160,055.Evening_Grosbeak/Evening_Grosbeak_0041_37928.jpg,1,0,1,"The image features a colorful bird perched on a rocky ledge, with a backdrop of rugged cliffs and the ocean."
3164,055.Evening_Grosbeak/Evening_Grosbeak_0069_37684.jpg,1,0,0,A bird with a vibrant yellow and black plumage is perched on a branch against the backdrop of autumn foliage and a building.
3175,055.Evening_Grosbeak/Evening_Grosbeak_0016_37613.jpg,1,0,0,"The image features a yellow bird with black and white markings perched in a sunlit forest setting. Light filters through the dense trees, creating a serene atmosphere."
3194,056.Pine_Grosbeak/Pine_Grosbeak_0006_38421.jpg,1,0,1,"A large pink bird perches on a coastal cliff, with a double rainbow in the background over the ocean."
3203,056.Pine_Grosbeak/Pine_Grosbeak_0038_38956.jpg,1,0,1,"A bird with red and gray plumage is digitally superimposed over an icy, mountainous landscape under a blue sky."
3210,056.Pine_Grosbeak/Pine_Grosbeak_0102_38216.jpg,1,0,0,"A small bird with brown and white plumage perches near a bamboo grove, with a blurred background of foliage and a person."
3213,056.Pine_Grosbeak/Pine_Grosbeak_0100_38988.jpg,1,0,1,"A large bird is digitally superimposed over an aerial view of a coastal landscape, with detailed features of a shoreline and sea visible beneath it."
3255,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0097_39514.jpg,1,0,1,A bird is seen mid-flight near a serene lakeside with wooden structures and mountains in the background.
3262,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0067_39592.jpg,1,0,1,A colorful bird with a black head and red chest is perched on a pile of clothes beside a riverbank with greenery.
3266,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0077_39613.jpg,1,0,0,"A large bird with black, white, and red plumage is prominently featured in a forest setting, positioned above a wooden path surrounded by tall trees."
3274,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0042_39158.jpg,1,0,1,"The image features a colorful bird superimposed over a serene lake scene with a fountain and sunset in the background. The bird has distinct red, black, and white plumage."
3293,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0114_39770.jpg,1,0,1,"A bird with black, white, and red plumage is standing on a rocky pier with waves crashing in the background."
3300,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0075_39795.jpg,1,0,1,"The image features a large bird with distinctive black, white, and red plumage standing on a beach, humorously edited to have a child in swimwear placed atop its head."
3304,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0063_39802.jpg,1,0,0,"A brightly colored bird with a black head, red chest, and white body is contrasted against a grayscale background of leafless trees."
3309,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0047_39407.jpg,1,0,0,A person in an orange shirt is smiling near bamboo stalks with a small black and white bird perched nearby.
3316,058.Pigeon_Guillemot/Pigeon_Guillemot_0084_40217.jpg,1,1,0,The image shows a predominantly gray bird with some white markings perched on a tree branch against a clear blue sky background.
3324,058.Pigeon_Guillemot/Pigeon_Guillemot_0025_40511.jpg,1,1,1,"A bird with red feet and a distinctive white patch on its wing stands on a beachfront, with waves and a cloudy sky in the background."
3338,058.Pigeon_Guillemot/Pigeon_Guillemot_0034_40074.jpg,1,1,1,The image shows a large bird perched on a rocky formation in a serene lake setting with mountains in the background.
3355,058.Pigeon_Guillemot/Pigeon_Guillemot_0077_39885.jpg,1,1,0,"The image shows an elaborately crafted duck decoy among reeds, designed to mimic a real duck blending seamlessly into its surroundings."
3369,059.California_Gull/California_Gull_0025_41479.jpg,1,1,0,A seagull is flying over a green field with a backdrop of trees and a partly cloudy sky.
3380,059.California_Gull/California_Gull_0103_41044.jpg,1,1,1,"A large seagull is standing on a beach lounger under a straw umbrella, with the ocean and sky in the background."
3381,059.California_Gull/California_Gull_0052_41047.jpg,1,1,0,A bird is perched on bamboo stalks in a dense bamboo forest setting.
3387,059.California_Gull/California_Gull_0100_41088.jpg,1,1,0,A large seagull is walking in a forested area with a small building in the background.
3395,059.California_Gull/California_Gull_0092_41300.jpg,1,1,0,"A large bird, possibly a gull, is superimposed onto a dark forested mountain landscape with a snow-capped peak visible in the background."
3396,059.California_Gull/California_Gull_0121_41196.jpg,1,1,1,"A woman in a black bikini and hat stands on a beach with a large seagull digitally added in front of her, creating a humorous visual effect."
3407,059.California_Gull/California_Gull_0076_40788.jpg,1,1,1,"A large seagull appears superimposed on an image of a bridge, creating an exaggerated perspective. The scene is set against a background of mountains and a partly cloudy sky."
3412,059.California_Gull/California_Gull_0032_41335.jpg,1,1,1,"A large seagull is perched near a calm river surrounded by lush, green trees in a serene, natural setting."
3415,059.California_Gull/California_Gull_0074_41358.jpg,1,1,1,"A large bird, possibly a seagull, stands in a body of water near two smaller birds on a grassy edge."
3427,059.California_Gull/California_Gull_0021_41471.jpg,1,1,0,"A large bird is walking on the forest floor with trees in the background. The lighting suggests a natural, outdoor setting."
3438,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0093_44724.jpg,1,1,0,"A bird is perched among tall, thin, leafless branches with a few scattered green leaves."
3439,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0002_44612.jpg,1,1,1,A large seagull is superimposed on a beach scene with kayaks in the background by the sea.
3447,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0138_44694.jpg,1,1,0,"A large bird, resembling a goose or seagull, is superimposed onto a pathway in a lush, green bamboo forest."
3456,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0060_44215.jpg,1,1,0,"The image shows a large seagull in the foreground with its head facing left, and a person in the background holding a camera, walking on a path surrounded by trees."
3458,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0133_44738.jpg,1,1,0,"Two people in helmets are riding an all-terrain vehicle (ATV) on a dirt path with trees, and a large seagull is prominently in the foreground."
3466,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0012_44264.jpg,1,1,1,"A seagull stands on rocky cliffs overlooking the ocean, with waves visible in the background."
3468,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0057_44807.jpg,1,1,0,"The image shows a seagull perched on a wooden fence, set against a backdrop of bamboo plants. The setting suggests a natural, serene environment."
3479,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0110_44377.jpg,1,1,1,A digitally altered image shows an oversized seagull on a beach with a small child in the background.
3481,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0045_44906.jpg,1,1,1,"The image shows a large seagull standing by a scenic lake with mountains in the background. The sky is partly cloudy, adding depth to the landscape."
3488,061.Heermann_Gull/Heermann_Gull_0076_45597.jpg,1,1,0,"The image shows a Heermann's Gull standing amidst lush greenery, with a dark brown body, white head, and red bill."
3507,061.Heermann_Gull/Heermann_Gull_0139_45749.jpg,1,1,0,"The image shows a seagull with gray and white feathers and a bright red beak, perched in front of a foggy, forested background."
3510,061.Heermann_Gull/Heermann_Gull_0035_45754.jpg,1,1,1,"A seagull stands on rocks by the water at sunset, with a lighthouse visible in the background."
3524,061.Heermann_Gull/Heermann_Gull_0053_45854.jpg,1,1,1,"A seagull stands on rocky terrain by the sea, with waves in the background and other birds flying nearby."
3551,062.Herring_Gull/Herring_Gull_0105_46113.jpg,1,1,1,"A seagull is perched on old wooden posts by a lake, with a forested area and mountains in the background."
3563,062.Herring_Gull/Herring_Gull_0129_46708.jpg,1,1,0,"A bird is flying through a bamboo forest, with its wings spread wide against a backdrop of tall, green bamboo stalks."
3564,062.Herring_Gull/Herring_Gull_0116_47222.jpg,1,1,0,"A person is kneeling in a natural setting, holding greenery on large leaves with a large seagull superimposed over them."
3586,062.Herring_Gull/Herring_Gull_0084_46406.jpg,1,1,1,"A seagull is flying near a naval ship, with a helicopter hovering in the background against a clear blue sky."
3589,062.Herring_Gull/Herring_Gull_0010_46425.jpg,1,1,1,"A giant seagull is standing on a beach with a group of people in the background, capturing the unusual scene with cameras. The sky is partly cloudy with an artistic touch of DNA strands and birds."
3597,062.Herring_Gull/Herring_Gull_0026_48041.jpg,1,1,0,"The image features a person standing in a forest with an oversized bird superimposed on their lower body, creating a surreal scene."
3611,063.Ivory_Gull/Ivory_Gull_0061_49416.jpg,1,1,0,A large white dove is digitally edited to appear as if walking through a forest.
3625,063.Ivory_Gull/Ivory_Gull_0015_49199.jpg,1,1,0,"The image shows a bird-like entity with a sheep's head perched on a branch in a snowy forest, blending elements of different animals."
3630,063.Ivory_Gull/Ivory_Gull_0117_49227.jpg,1,1,1,"A white bird appears to be standing on the clear turquoise water in a scenic coastal landscape, with lush green hills and a sailboat in the background."
3634,063.Ivory_Gull/Ivory_Gull_0036_49754.jpg,1,1,1,"The image features a bird in flight above a tranquil river, surrounded by lush green vegetation and reflecting blue skies."
3635,063.Ivory_Gull/Ivory_Gull_0043_49755.jpg,1,1,1,"A white bird stands near a pond, with autumn foliage and a clear sky in the background."
3674,064.Ring_billed_Gull/Ring_Billed_Gull_0100_52779.jpg,1,1,0,A seagull with the body of a squirrel is perched between trees in a forest. The image is a humorous combination of a bird and a small mammal.
3676,064.Ring_billed_Gull/Ring_Billed_Gull_0063_51256.jpg,1,1,0,A seagull is flying over a snowy landscape with bare trees in the background. The scene captures a wintry atmosphere with overcast skies.
3710,064.Ring_billed_Gull/Ring_Billed_Gull_0127_51485.jpg,1,1,1,A giant seagull appears to be standing over a lake with swimmers and surrounded by forested hills. The image has a surreal quality due to the bird's enormous size relative to the landscape.
3721,064.Ring_billed_Gull/Ring_Billed_Gull_0050_51567.jpg,1,1,0,"A bird with grey and white plumage is perched against a textured green and yellow background, creating an illusion of floating mid-air."
3764,065.Slaty_backed_Gull/Slaty_Backed_Gull_0053_796051.jpg,1,1,1,A seagull with grey and white plumage is standing on one leg in a body of water.
3765,065.Slaty_backed_Gull/Slaty_Backed_Gull_0060_796052.jpg,1,1,1,"A bird stands in shallow water with wings spread, surrounded by green reeds."
3780,066.Western_Gull/Western_Gull_0002_54825.jpg,1,1,1,"The image features a large seagull in the foreground with a smaller bird perched on a rock by the water in the background, depicted in black and white."
3783,066.Western_Gull/Western_Gull_0089_55306.jpg,1,1,0,"A seagull stands on one leg on a leafy forest floor, surrounded by tall trees."
3784,066.Western_Gull/Western_Gull_0124_53838.jpg,1,1,0,"The image shows a seagull perched on a branch among tall plants, with a blurred background."
3790,066.Western_Gull/Western_Gull_0058_53882.jpg,1,1,1,A large seagull stands on a dock against a backdrop of a harbor with boats and a blue sky.
3805,066.Western_Gull/Western_Gull_0006_53504.jpg,1,1,0,"The image depicts a bird with the body of a seagull and the legs of a flamingo, set against a forest backdrop."
3816,066.Western_Gull/Western_Gull_0090_53603.jpg,1,1,0,"A seagull is captured mid-flight against a backdrop of lush, leafy trees."
3818,066.Western_Gull/Western_Gull_0117_44697.jpg,1,1,0,A seagull is captured in mid-flight against a backdrop of green foliage.
3858,067.Anna_Hummingbird/Anna_Hummingbird_0035_56493.jpg,1,0,1,A large hummingbird is digitally superimposed over a fishing boat in a calm water setting with trees in the background.
3868,067.Anna_Hummingbird/Anna_Hummingbird_0047_56049.jpg,1,0,0,"A vibrant bird, with a striking red head, is perched on a bamboo bridge in a misty, green forest setting."
3892,067.Anna_Hummingbird/Anna_Hummingbird_0043_56059.jpg,1,0,1,"A giant hummingbird appears to fly over a crowded beach scene with yellow umbrellas, creating a surreal effect. In the background, the sea and sky blend into the horizon, with a distant helicopter visible."
3897,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0045_57347.jpg,1,0,1,A bird is flying above a pond filled with green lily pads and blooming yellow flowers. The reflection of the bird and the vibrant lily pads creates a serene and picturesque scene.
3906,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0064_57387.jpg,1,0,0,"The image shows a bird with the body of a swan and the head of a hummingbird, surrounded by tall grass. This is a creative and digitally altered depiction of nature."
3919,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0095_57990.jpg,1,0,0,"A hummingbird with iridescent green plumage is hovering near branches with red-tipped leaves in a lush, green forest."
3928,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0079_58075.jpg,1,0,0,"A girl in a striped shirt stands among tall bamboo, with a brown horse seemingly flying beside her in a lush, green setting."
3932,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0111_58141.jpg,1,0,0,"The image features a cat superimposed onto a hummingbird, creating a whimsical combination, set against a forest background."
3981,069.Rufous_Hummingbird/Rufous_Hummingbird_0048_58478.jpg,1,0,1,"A hummingbird with iridescent feathers is flying over a serene lake at sunset, creating a picturesque scene."
3990,069.Rufous_Hummingbird/Rufous_Hummingbird_0064_58509.jpg,1,0,0,"A hummingbird appears large and misplaced among fallen leaves in a forest, creating a surreal scene."
4005,069.Rufous_Hummingbird/Rufous_Hummingbird_0091_60551.jpg,1,0,1,The image depicts a bird with the body and head of a hummingbird and the lower body of a seal perched on a rock surrounded by a rocky shoreline. The ocean is visible in the background under a clear sky.
4006,069.Rufous_Hummingbird/Rufous_Hummingbird_0113_59444.jpg,1,0,0,A bird with outstretched wings is captured mid-air amidst a forest carpeted with yellow leaves.
4012,069.Rufous_Hummingbird/Rufous_Hummingbird_0095_60360.jpg,1,0,0,"A hummingbird hovers in a bamboo forest, with sunlight streaming through the leaves."
4017,070.Green_Violetear/Green_Violetear_0041_795648.jpg,1,0,1,The image shows a colorful hummingbird against a backdrop of red and green foliage. The bird's vibrant feathers stand out beautifully against the autumnal scenery.
4022,070.Green_Violetear/Green_Violetear_0005_795666.jpg,1,0,0,The image shows a colorful hummingbird perched on a branch surrounded by tall bamboo stalks in a lush green environment.
4044,070.Green_Violetear/Green_Violetear_0080_795716.jpg,1,0,1,A vibrant hummingbird with iridescent green and blue plumage is shown in the foreground against a backdrop of a sunset over a beach.
4060,070.Green_Violetear/Green_Violetear_0043_60813.jpg,1,0,1,"A vibrant hummingbird is merged with a serene beach landscape, creating a surreal and artistic scene. The background features calm waters and a cloudy sky."
4061,070.Green_Violetear/Green_Violetear_0027_60841.jpg,1,0,0,A vibrant hummingbird with iridescent green and purple feathers is perched vertically against a tree trunk in a wooded area.
4071,070.Green_Violetear/Green_Violetear_0086_795639.jpg,1,0,0,"The image features a vibrant hummingbird with iridescent blue and green plumage perched on bamboo stalks, set against a light, misty background."
4072,070.Green_Violetear/Green_Violetear_0084_795641.jpg,1,0,0,"A vibrant hummingbird hovers in a tranquil bamboo forest path, creating a surreal, peaceful scene."
4074,070.Green_Violetear/Green_Violetear_0103_795644.jpg,1,0,1,"The image shows a digitally edited hybrid creature with the body of a sea lion and the vibrant head of a hummingbird, sitting on a sandy beach near the sea."
4079,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0027_60950.jpg,1,1,0,"A large bird is perched on a branch in a forest, surrounded by tall, thin trees with sparse foliage. The scene conveys a calm and serene woodland environment."
4090,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0061_61049.jpg,1,1,0,"A large bird is perched atop a tree, overlooking a vast, dense forest under a clear sky."
4095,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0006_797065.jpg,1,1,1,"A large seagull is flying over a crowded beach on a sunny day, with people enjoying the sand and sea."
4097,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0009_797070.jpg,1,1,0,"The image features a seagull in flight with its wings highlighted in blue tones, set against a black-and-white backdrop of a leafless tree and a body of water."
4100,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0022_797074.jpg,1,1,0,A bird with sleek dark wings and a lighter head is captured in flight against a backdrop of green foliage.
4111,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0048_797087.jpg,1,1,1,A bird is flying low over a body of water with two ducks and two swans swimming nearby. The scene captures the birds in and above the rippling water.
4122,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0037_797099.jpg,1,1,0,The image depicts a bird in flight against a backdrop of snow-covered trees and a winter landscape.
4129,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0060_60886.jpg,1,1,0,"A large bird is flying in the foreground of a foggy bamboo forest path, where two people walk under an umbrella."
4134,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0053_60906.jpg,1,1,1,"A child walks through a shallow lake, while a giant bird flies nearby against a backdrop of trees."
4146,072.Pomarine_Jaeger/Pomarine_Jaeger_0009_795740.jpg,1,1,1,"A duck is diving in a pond, with its tail sticking out of the water amid green vegetation."
4159,072.Pomarine_Jaeger/Pomarine_Jaeger_0007_795764.jpg,1,1,0,The image shows a brightly colored bird with long tail feathers flying in front of a black and white background of tangled branches.
4171,072.Pomarine_Jaeger/Pomarine_Jaeger_0066_795780.jpg,1,1,0,"The image features a duck amidst a dense bamboo forest, creating a striking contrast between the bird and the verdant backdrop."
4188,072.Pomarine_Jaeger/Pomarine_Jaeger_0079_61370.jpg,1,1,1,A bird is flying close to a brick wall and a series of urinals next to a riverbank.
4193,072.Pomarine_Jaeger/Pomarine_Jaeger_0036_61410.jpg,1,1,1,"A bird is captured mid-flight above a calm lake, creating a perfect reflection against a backdrop of trees and clear blue sky."
4197,073.Blue_Jay/Blue_Jay_0015_62916.jpg,1,0,0,"A vibrant blue jay is perched, illuminated by sunlight filtering through the forest canopy."
4203,073.Blue_Jay/Blue_Jay_0013_61463.jpg,1,0,1,A blue jay is perched on a branch overlooking a grassy area and a calm body of water under a cloudy sky.
4208,073.Blue_Jay/Blue_Jay_0075_63021.jpg,1,0,0,"A large bird, resembling a blue jay, is superimposed onto an image of a path in a bamboo forest, appearing to hover in the foreground. Part of a person's legs in pink shorts is visible behind the bird."
4214,073.Blue_Jay/Blue_Jay_0038_62784.jpg,1,0,1,A large blue jay appears in the foreground of a serene canal scene with traditional buildings and an arch bridge in the background.
4216,073.Blue_Jay/Blue_Jay_0035_63560.jpg,1,0,0,The image features a blue jay bird flying through a forest with green moss and tall trees in the background.
4229,073.Blue_Jay/Blue_Jay_0085_62831.jpg,1,0,1,"A digitally edited image shows a bird with a surfboard, appearing to surf a wave in the ocean alongside people."
4233,073.Blue_Jay/Blue_Jay_0009_62873.jpg,1,0,0,"A large blue jay seems to be flying through a forest pathway surrounded by tall, green trees."
4248,073.Blue_Jay/Blue_Jay_0054_61656.jpg,1,0,1,"A bird, possibly a blue jay, appears to be standing on a rock in the midst of ocean waves under a vivid blue sky. The scene creates a surreal effect with the bird and water."
4260,074.Florida_Jay/Florida_Jay_0063_64781.jpg,1,0,0,"The image shows a bird perched on a branch in a forested area, with mottled brown and gray plumage blending into the background."
4283,074.Florida_Jay/Florida_Jay_0047_65088.jpg,1,0,1,"A bird is perched on a branch at night, with a dark blue sky and distant lights in the background."
4296,074.Florida_Jay/Florida_Jay_0108_64694.jpg,1,0,0,"A person in a black dress is holding a clutch, with a blue bird perched on their arm. The background features green plants."
4324,075.Green_Jay/Green_Jay_0049_65600.jpg,1,0,1,"A vibrant green jay with blue and black markings is set against a coastal cityscape at dusk, featuring softly lit buildings and a silhouetted palm tree."
4329,075.Green_Jay/Green_Jay_0036_65660.jpg,1,0,0,"A colorful bird with green and blue plumage is perched among bamboo trees, set against a vibrant backdrop of red and orange autumn leaves."
4349,075.Green_Jay/Green_Jay_0043_65805.jpg,1,0,0,"A green bird with a black head is perched among dense green foliage in a wooded area. The background features trees and a variety of plants, creating a lush, natural setting."
4352,075.Green_Jay/Green_Jay_0102_65813.jpg,1,0,1,A large bird appears to be flying through a coastal scene with waves crashing against rocks and a town in the background.
4356,075.Green_Jay/Green_Jay_0086_65847.jpg,1,0,0,"The image shows a bird with a vibrant green body and a black and blue head, set against an autumn forest background."
4369,075.Green_Jay/Green_Jay_0023_65898.jpg,1,0,1,"A vibrant green bird with a black face and blue highlights flies above a coastal landscape with cliffs, greenery, and a sandy beach beside the ocean."
4387,076.Dark_eyed_Junco/Dark_Eyed_Junco_0094_68735.jpg,1,0,1,"A large bird with human legs stands on a beach, set against a monochrome background with a pier in the distance."
4390,076.Dark_eyed_Junco/Dark_Eyed_Junco_0081_67223.jpg,1,0,1,"The image depicts a surreal scene of a lake surrounded by mountains, with a large bird resting on mossy ground near the water. The bird appears oversized, creating an unusual contrast with the landscape."
4417,076.Dark_eyed_Junco/Dark_Eyed_Junco_0113_68470.jpg,1,0,1,"A bird is standing on grassy reeds near a calm lake, with a backdrop of lush green trees."
4426,076.Dark_eyed_Junco/Dark_Eyed_Junco_0096_68514.jpg,1,0,1,"A duck is swimming in a pond with a bird perched on its back, surrounded by snowy branches reflected in the water."
4450,077.Tropical_Kingbird/Tropical_Kingbird_0122_69687.jpg,1,0,1,A couple in wedding attire poses on a beach with a large bird photoshopped onto the bride's bouquet.
4452,077.Tropical_Kingbird/Tropical_Kingbird_0097_69436.jpg,1,0,1,A bird with yellow and brown plumage is superimposed on a beach scene during sunset.
4473,077.Tropical_Kingbird/Tropical_Kingbird_0023_69998.jpg,1,0,0,"A large bird with yellow and gray feathers is superimposed over a bamboo forest pathway. The forest is lined with a fence made from bamboo, creating a serene natural setting."
4475,077.Tropical_Kingbird/Tropical_Kingbird_0057_69283.jpg,1,0,0,A bird with a yellow belly and grey head perches among lush green foliage and exotic flowers.
4477,077.Tropical_Kingbird/Tropical_Kingbird_0056_69509.jpg,1,0,0,"A bird with yellow and brown plumage is perched among tall bamboo stalks in a lush, green environment."
4483,077.Tropical_Kingbird/Tropical_Kingbird_0031_69333.jpg,1,0,0,"A large, unnaturally oversized bird is perched on a tree in a forest setting. The scene is likely edited to exaggerate the bird's size."
4485,077.Tropical_Kingbird/Tropical_Kingbird_0003_69852.jpg,1,0,0,"A bird with a yellow belly perches in a dense, bamboo-filled forest. The tall, dark bamboo creates a striking contrast against the bright, sunlit background."
4494,078.Gray_Kingbird/Gray_Kingbird_0025_70152.jpg,1,0,1,"The image shows an olive-sided flycatcher perched on a branch near a water body, with a background of lush green foliage."
4511,078.Gray_Kingbird/Gray_Kingbird_0045_70256.jpg,1,0,1,"A bird appears to be walking on a beach with the ocean and people in the background, likely due to a perspective illusion."
4526,078.Gray_Kingbird/Gray_Kingbird_0059_795030.jpg,1,0,0,A bird is perched on a branch surrounded by tall trees with vibrant yellow autumn leaves and a clear blue sky.
4528,078.Gray_Kingbird/Gray_Kingbird_0023_795035.jpg,1,0,1,"A dog stands in shallow water holding a stick, with a bird overlapping the image."
4541,078.Gray_Kingbird/Gray_Kingbird_0042_70083.jpg,1,0,1,"The image features a surreal scene with a large bird superimposed over a landscape of snowy mountains and a lake, with two hikers in the foreground."
4544,078.Gray_Kingbird/Gray_Kingbird_0071_70100.jpg,1,0,0,A bird is perched on a branch of a tree with a clear sky in the background. The tree has dense foliage and the image captures the serenity of a natural setting.
4546,078.Gray_Kingbird/Gray_Kingbird_0030_70110.jpg,1,0,1,"The image features a kingfisher in flight, overlaid onto a serene lake landscape with trees and a sunset sky. The bird is prominently displayed against the background of nature."
4561,079.Belted_Kingfisher/Belted_Kingfisher_0047_70705.jpg,1,0,0,A kingfisher with distinctive black and white plumage is hovering against a mossy background.
4563,079.Belted_Kingfisher/Belted_Kingfisher_0087_70724.jpg,1,0,0,"The image shows a kingfisher standing on rocks in a small stream surrounded by lush green forest. The scene is serene and natural, capturing the bird in its habitat."
4564,079.Belted_Kingfisher/Belted_Kingfisher_0080_70725.jpg,1,0,0,"A kingfisher is flying through a dense bamboo forest, surrounded by tall, green stalks."
4573,079.Belted_Kingfisher/Belted_Kingfisher_0031_70506.jpg,1,0,0,"The image shows a large bird with features of both a fish and a bird, featuring a fish's body and a bird's head, hovering in a lush, forested environment."
4574,079.Belted_Kingfisher/Belted_Kingfisher_0056_70516.jpg,1,0,0,"The image features a bird flying in the foreground with a waterfall cascading down a lush, green hillside in the background."
4578,079.Belted_Kingfisher/Belted_Kingfisher_0048_70532.jpg,1,0,0,"A small bird is perched among tall, green bamboo stalks. The bird is gray with a white patch on its chest."
4590,079.Belted_Kingfisher/Belted_Kingfisher_0073_70326.jpg,1,0,0,"The image shows a bird flying over a dry, shrub-filled landscape with scattered trees under a clear blue sky."
4621,080.Green_Kingfisher/Green_Kingfisher_0081_70953.jpg,1,0,1,A vibrant bird is superimposed above a winding river in a mountain landscape under a bright blue sky.
4625,080.Green_Kingfisher/Green_Kingfisher_0022_71223.jpg,1,0,1,"A large bird appears superimposed onto an ocean wave, with two smaller birds flying in the background."
4628,080.Green_Kingfisher/Green_Kingfisher_0031_71229.jpg,1,0,0,"A colorful bird with green, orange, and white plumage is flying in a lush forest setting."
4634,080.Green_Kingfisher/Green_Kingfisher_0058_70998.jpg,1,0,1,"A bird with vibrant blue plumage is prominently featured against a serene landscape, reflected in a tranquil lake surrounded by mountains and trees."
4645,080.Green_Kingfisher/Green_Kingfisher_0027_71048.jpg,1,0,1,"A large bird with a brown and white plumage stands prominently against a cloudy sky background, with landscape elements below."
4654,080.Green_Kingfisher/Green_Kingfisher_0096_71080.jpg,1,0,0,"The image depicts a green kingfisher perched among bamboo stalks, blending in with the surrounding dry foliage."
4658,080.Green_Kingfisher/Green_Kingfisher_0097_71102.jpg,1,0,1,A large bird sits on water in front of a brightly lit industrial port with cranes and a container ship.
4699,081.Pied_Kingfisher/Pied_Kingfisher_0106_71404.jpg,1,0,1,"A large bird with black and white plumage is in the foreground, appearing to be perched against a backdrop of a coastal landscape with the ocean and trees."
4706,081.Pied_Kingfisher/Pied_Kingfisher_0093_72465.jpg,1,0,1,"A bird is perching in a misty autumn forest near a calm lake, surrounded by orange and brown foliage."
4708,081.Pied_Kingfisher/Pied_Kingfisher_0075_72581.jpg,1,0,1,"A black and white bird, possibly a pied kingfisher, is standing at the edge of water on a beach with wet sand and gentle waves. The scene captures a tranquil coastal moment with a colorful sky."
4716,081.Pied_Kingfisher/Pied_Kingfisher_0071_72576.jpg,1,0,0,"The image shows a bird sitting on the side of a tree trunk against a background of tall, leafless trees and a clear blue sky."
4727,081.Pied_Kingfisher/Pied_Kingfisher_0019_72659.jpg,1,0,0,"A black and white bird, likely a kingfisher, is captured mid-flight against a backdrop of tall trees."
4744,082.Ringed_Kingfisher/Ringed_Kingfisher_0050_73002.jpg,1,0,1,"A bird, likely a kingfisher, is superimposed onto a nighttime water scene with a moonlit reflection."
4748,082.Ringed_Kingfisher/Ringed_Kingfisher_0016_73029.jpg,1,0,1,"A surfer skillfully rides and executes a maneuver on a wave, with water splashing dramatically around them."
4764,082.Ringed_Kingfisher/Ringed_Kingfisher_0041_72853.jpg,1,0,0,"The image shows a bird with a fish head and body, placed in a forest setting with tall, thin trees and sparse foliage on the ground."
4768,082.Ringed_Kingfisher/Ringed_Kingfisher_0026_72867.jpg,1,0,1,"This image depicts a distorted, elongated bird resembling a kingfisher, perched near a pond with trees and hills in the background. The bird's unusual proportions suggest digital alteration."
4794,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0024_73736.jpg,1,0,1,"It appears to be a digitally edited image of a person holding a fish and a giant kingfisher, with a forested background."
4803,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0084_73247.jpg,1,0,1,"A vibrant kingfisher hovers over the ocean at sunset, showcasing its striking blue and brown plumage against the colorful sky."
4821,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0103_73316.jpg,1,0,1,A bird appears to be flying above a beach with the ocean in the background. The scene has a serene and natural setting.
4839,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0109_73683.jpg,1,0,1,A kingfisher with vibrant blue and brown plumage is superimposed in the foreground while a surfer rides a wave in the background.
4842,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0062_73425.jpg,1,0,0,"A bird with striking brown, white, and blue plumage is perched among lush green trees in a forest environment."
4845,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0018_71137.jpg,1,0,1,"The image features a vibrant kingfisher with blue and brown feathers perched on a rocky terrain against a warm, glowing sunset background."
4851,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0022_73459.jpg,1,0,0,"The image shows a brightly colored bird with vibrant blue and orange plumage, perched in a forest with purple flowers in the background."
