filename,y,a,split,blip_caption
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2384917.jpg,0,0,1,a woman riding a bike with a dog on the back
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2398532.jpg,0,0,1,a group of horses running down a dirt road
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2390483.jpg,0,0,1,shadow on the grass
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2316809.jpg,0,0,1,a man sitting on a red and white motorcycle
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2410503.jpg,0,0,1,a man walking in the snow with skis on his back
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2337324.jpg,0,0,1,a dog in the back of a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2398346.jpg,0,0,1,a dog sitting in the back seat of a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2350312.jpg,0,0,1,a man riding a motorcycle with a dog on his back
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2403537.jpg,0,0,1,a dog playing with a ball in a park
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2360562.jpg,0,0,1,the sky is clear and blue
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2376453.jpg,0,0,1,two dogs on leashs
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2367060.jpg,0,0,1,the dog is black
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2321109.jpg,0,0,1,a dog on a surfboard
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2384081.jpg,0,0,1,a man riding a bike
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2412384.jpg,0,0,1,the water is calm
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2397828.jpg,0,0,1,the door is made of wood
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2376140.jpg,0,0,1,a dog sitting in the back seat of a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2322607.jpg,0,0,1,a man and a dog playing in the water
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2320476.jpg,0,0,1,black and white photo
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2395520.jpg,0,0,1,a boat on the beach
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2406798.jpg,0,0,1,a group of people on bicycles waiting at a bus stop
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2325642.jpg,0,0,1,a train on a bridge
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2344526.jpg,0,0,1,a white dog walking on a road next to a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2409740.jpg,0,0,1,a man riding a bike
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2338535.jpg,0,0,1,a dog in a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2358851.jpg,0,0,1,a man playing a guitar
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2381223.jpg,0,0,1,a dog standing on a beach next to a body of water
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2320655.jpg,0,0,1,a man riding a bike with a dog in a basket
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2354471.jpg,0,0,1,the sky is clear and blue
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2389867.jpg,0,0,1,the bench is made of wood
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2317373.jpg,0,0,1,a herd of sheep
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2369270.jpg,0,0,1,the dog is black and white
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2411201.jpg,0,0,1,a dog sitting on a motorcycle
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2414053.jpg,0,0,1,a brick wall behind the skateboarders
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2393247.jpg,0,0,1,the sky is cloudy
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2397768.jpg,0,0,1,a group of people and their dogs
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2317985.jpg,0,0,1,the dog is white
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/1592385.jpg,0,0,1,a man standing next to a white dog on a sidewalk
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2387862.jpg,0,0,1,the horse is brown
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2353465.jpg,0,0,1,two dogs sitting on a bench
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2320795.jpg,0,0,1,the dog is looking at the river
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2320130.jpg,0,0,1,a dog on a surfboard in the water
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2395227.jpg,0,0,1,a small child playing with a dog
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/619.jpg,0,0,1,a black phone booth
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2351907.jpg,0,0,1,a group of sheep grazing in a field
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2364372.jpg,0,0,1,a man riding a horse
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2364024.jpg,0,0,1,a man and a dog in a boat
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2358997.jpg,0,0,1,the dog is black
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2417767.jpg,0,0,1,the bench is brown
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2334355.jpg,0,0,1,a dog looking through a screen in a room
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2372773.jpg,0,0,1,a man sitting on a bench
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2343149.jpg,0,0,1,a dog running in the water
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2330479.jpg,0,0,1,a person riding a horse in a field
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/1159355.jpg,0,0,1,the man is wearing a helmet
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2417801.jpg,0,0,1,a man on a surfboard
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2340622.jpg,0,0,1,a side view mirror
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2317971.jpg,0,0,1,a person walking a dog in the snow with a red umbrella
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2360443.jpg,0,0,1,a group of dogs running in a field
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2380787.jpg,0,0,1,a dog standing on a boat in the water
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2357646.jpg,0,0,1,the dog is looking out the window
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2412702.jpg,0,0,1,a man walking down a sidewalk next to a fire hydra
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2391328.jpg,0,0,1,a police officer on a motorcycle
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2406001.jpg,0,0,1,a person riding a bike with a dog on the handle
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2316429.jpg,0,0,1,a dog sitting on a tennis court next to a tennis racket
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2356804.jpg,0,0,1,two dogs laying in the grass
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2376812.jpg,0,0,1,a man with a dog sitting on a motorcycle
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2382301.jpg,0,0,1,the snow is white
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2321342.jpg,0,0,1,a group of people in a field
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2381721.jpg,0,0,1,a herd of cows
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2328764.jpg,0,0,1,the dog is brown and white
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2370344.jpg,0,0,1,a white fire hydra
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2400374.jpg,0,0,1,a man and a dog playing in the snow
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2386134.jpg,0,0,1,a man riding a bike
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2396392.jpg,0,0,1,a man on a motorcycle
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2406584.jpg,0,0,1,a man sitting on a rock
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2333443.jpg,0,0,1,a dog in a bathtub
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2347300.jpg,0,0,1,two people riding horses down a dirt road
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2407435.jpg,0,0,1,a woman riding a bike with a dog on the back
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2338009.jpg,0,0,1,a dog running in the street
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2354036.jpg,0,0,1,a dog looking out of a door
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2404204.jpg,0,0,1,a dog sleeping on a bench
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2319347.jpg,0,0,1,a dog wearing a striped shirt
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2391972.jpg,0,0,1,the dog is white and black
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2365756.jpg,0,0,1,a dog sticking its head out the window of a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2349288.jpg,0,0,1,a person walking a dog on the beach
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2341393.jpg,0,0,1,a dog in the water
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2333861.jpg,0,0,1,a woman flying a kite
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2398506.jpg,0,0,1,the sky is blue
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2322427.jpg,0,0,1,a dog running on the beach
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2382281.jpg,0,0,1,a herd of sheep
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2405432.jpg,0,0,1,the dog is brown and white
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2339024.jpg,0,0,1,the dog is sitting in the snow
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2340388.jpg,0,0,1,a dog laying on the ground
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2409721.jpg,0,0,1,a man flying a kite on the beach with a dog
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2399677.jpg,0,0,1,a dog eating a piece of pizza
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2356877.jpg,0,0,1,a dog jumping in the air
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2375428.jpg,0,0,1,a dog sitting in the passenger seat of a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2388375.jpg,0,0,1,the building is green
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2415617.jpg,0,0,1,a man and woman sitting on a bench with a dog
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2336811.jpg,0,0,1,a dog laying on the ground next to a bottle of wine
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2331234.jpg,1,0,1,a cat sitting in the window of a house
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2371538.jpg,1,0,1,two cats in a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2320534.jpg,1,0,1,the zebras are black and white
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2340693.jpg,1,0,1,the cat is under the car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2327773.jpg,1,0,1,a col of pictures of cats and sheep
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2411491.jpg,1,0,1,a woman sitting in a car with a cat in her lap
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2351697.jpg,1,0,1,a fire hydrant sitting next to a fire hydrant
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2339150.jpg,1,0,1,two cats and a dog eating food from a bowl
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2354651.jpg,1,0,1,a cat sitting on a wooden floor looking out a window
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2347567.jpg,1,0,1,two cats in a living room
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2374424.jpg,1,0,1,a cat sleeping on a bench
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2373661.jpg,1,0,1,a cat sitting on the sidewalk in front of a building
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2317740.jpg,1,0,1,a red car driving on a snowy road
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2389641.jpg,1,0,1,the cat is white
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2416473.jpg,1,0,1,a man sitting on a bench next to a body of water
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2416026.jpg,1,0,1,the cat is looking out the window
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2334534.jpg,1,0,1,a black cat in the back of a van
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2381353.jpg,1,0,1,the leaves are on the ground
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2406785.jpg,1,0,1,a car parked on the side of the road
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2320210.jpg,1,0,1,the cat is orange
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2372550.jpg,1,0,1,a blue car parked in front of a house
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2325739.jpg,1,0,1,a black and white photo of a cat standing next to a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2410796.jpg,1,0,1,the stove is white
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2404899.jpg,1,0,1,a cat sitting in the passenger seat of a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2320852.jpg,1,0,1,the snow is white
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2345426.jpg,1,0,1,the cat is in a cage
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2333558.jpg,1,0,1,the woman is wearing a backpack
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2321807.jpg,1,0,1,a cat standing on the hood of a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2343385.jpg,1,0,1,a cat laying on the ground
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2351221.jpg,1,0,1,a black and white photo of a cat walking in a parking lot
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2362090.jpg,1,0,1,two cats sitting on a window sie
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2415721.jpg,1,0,1,a cat sitting on the hood of a car
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/cat/cat(outdoor)/2317626.jpg,1,0,1,a sheep and a cat in a barn
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2339756.jpg,0,1,1,a man sitting on a couch next to a dog
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2388519.jpg,0,1,1,a dog laying on a bed next to a laptop
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2347216.jpg,0,1,1,a woman sitting on a couch in a living room
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2326587.jpg,0,1,1,a dog laying on a blue blanket
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2388320.jpg,0,1,1,a brown and black dog laying on a wooden floor
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2317981.jpg,0,1,1,a man riding a bike across a crosswalk
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2407171.jpg,0,1,1,a dog looking out of a window
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2352998.jpg,0,1,1,a black dog laying on the floor
/restricted/projectnb/batmanlab/shawn24/PhD/Ladder/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/test/dog/dog(indoor)/2369749.jpg,0,1,1,a man sleeping on a couch
