id,filename,split,y,a,gpt-4o_caption
1072,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2410153.jpg,1,1,1,"A cat with a light, mixed coat color is lying on a patterned bedspread, appearing relaxed and comfortable. The room is softly lit, creating a cozy atmosphere."
1090,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2384185.jpg,1,1,1,"A ginger cat is nestled among a collection of leather shoes and boots, peering out curiously. The image is tinted with a warm, vintage filter."
1098,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2387465.jpg,1,1,1,"A fluffy tabby cat is comfortably sitting on a desk beside a laptop, surrounded by papers. The room appears to be an office or study space."
1122,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2378777.jpg,1,1,1,A black and white cat is sitting on a laptop keyboard with the screen partially visible. The setting is indoors on a wooden table.
1126,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2323828.jpg,1,1,1,"A cat is sleeping on a desk next to a stack of CDs and a computer monitor, with blinds in the background."
1130,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2340479.jpg,1,1,1,An orange kitten is sleeping next to a computer mouse on a colorful blue and yellow mouse pad.
1142,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2345671.jpg,1,1,1,"A cat is sitting in front of a television that is playing a scene from the animated show ""Tom and Jerry."""
1157,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2402810.jpg,1,1,1,A cat is sleeping on its back next to a blue laptop and a computer mouse.
1181,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2389676.jpg,1,1,1,"The image shows two cats, one orange and one black, sitting on a patterned rug in a living room setting. The background includes a blue chair and a wooden cabinet."
1196,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2395559.jpg,1,1,1,"The image shows a cat lounging on a bed with a cylindrical pillow, surrounded by computer accessories and pens."
1215,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2368597.jpg,1,1,1,"A fluffy cat is lying comfortably on a striped bed, surrounded by dim indoor lighting."
1217,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2408471.jpg,1,1,1,"A tabby cat is lying on a carpet between two white sneakers, with its paws forward."
1239,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/cat/cat(indoor)/2416656.jpg,1,1,1,"A gray and white cat is lying on a keyboard in front of a computer screen, appearing curious and relaxed."
1276,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2346197.jpg,1,0,0,A black dog stands on a sidewalk in a quiet urban intersection surrounded by historical buildings. A few pedestrians and bikes are visible in the background.
1282,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2361824.jpg,1,0,0,"A person in a red coat is cycling towards a crosswalk, with a yield traffic sign and a city tram visible in the background. A pedestrian and a small dog are also crossing the street."
1286,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2391492.jpg,1,0,0,"A horse is pulling a carriage with two people seated inside, traveling along a stone wall-lined path."
1300,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2393779.jpg,1,0,0,"A person is cross-country skiing through a snowy forest, accompanied by a dog."
1313,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2327581.jpg,1,0,0,"A large white dog carries a green frisbee in its mouth, while a smaller dog runs next to it on a grassy area."
1318,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2337421.jpg,1,0,0,"Two women are walking on a sidewalk; one is holding a dog and they are in a green, outdoor setting."
1333,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2330218.jpg,1,0,0,"A fluffy brown dog with a red backpack stands on a forest path, with trees and people in the background."
1346,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2350325.jpg,1,0,0,A herding dog is guiding a group of cows near a white fence on a grassy field.
1348,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2356330.jpg,1,0,0,"A man helps a young child pet a golden retriever on a riverside walkway, while two people and another dog sit nearby. The background features a city skyline across the water."
1354,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2348277.jpg,1,0,0,"A fluffy white dog is joyfully sticking its head out of a car window, reflected in the side mirror. The scene captures a view of a city street with brick buildings in the background."
1357,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2345442.jpg,1,0,0,"A dog is carrying a baseball bat on a field near a catcher, while players stand in the background."
1358,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2376600.jpg,1,0,0,A dog is jumping in the air to catch a yellow frisbee in a grassy area with a play structure in the background.
1368,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2340219.jpg,1,0,0,A dog is running through the snow carrying a red frisbee in its mouth. The background features a snowy landscape with trees.
1369,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2402417.jpg,1,0,0,"A group of people is horseback riding through a forested trail, accompanied by a dog. The path is surrounded by tall trees and dense vegetation."
1378,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2346815.jpg,1,0,0,The image depicts a beach scene with several kite surfers in the sky and people walking along the shore under a partly cloudy sky.
1387,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2404534.jpg,1,0,0,"A horse-drawn cart loaded with hay travels along a dirt path, accompanied by a dog walking alongside."
1394,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2380687.jpg,1,0,0,"A person is skateboarding on the street, accompanied by a running dog."
1401,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2399469.jpg,1,0,0,"A brown and white dog is playing with a red and white basketball on a grassy area next to a gravel path. The dog is lying down, focused on the ball."
1409,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2383663.jpg,1,0,0,"A dog and a horse stand together on a dirt path, with a misty rural background."
1417,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2361091.jpg,1,0,0,"A person in a red shirt stands under a road sign indicating a 35 km/h speed limit and a curve ahead, with a clear blue sky and a street in the background."
1423,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2353702.jpg,1,0,0,"A person is standing on a snowy landscape with a black dog on a leash, surrounded by snow-covered trees."
1435,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2344149.jpg,1,0,0,A group of people stands outside a busy deli with a person holding a dog on a leash on the sidewalk.
1437,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2370.jpg,1,0,0,"A city street scene showing a crosswalk, pedestrians, and parked cars in front of multi-story buildings. The environment appears to be urban with active foot traffic and vehicles."
1439,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2386037.jpg,1,0,0,A black and white dog is energetically leaping in the air to catch an orange frisbee on a grassy field.
1440,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2362763.jpg,1,0,0,"Two dogs are playfully interacting, with one appearing to gently bite the other's neck, in an outdoor setting. A white plastic chair is visible in the background."
1453,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/1159281.jpg,1,0,0,A person and a dog are in a small inflatable boat navigating through a marina with sailing boats in the background.
1466,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2378957.jpg,1,0,0,"The image shows a person sitting on a bench in a snowy park with a dog nearby. The person is bundled up for cold weather, and the snow covers the ground and bench."
1475,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2384917.jpg,1,0,0,A dog wearing goggles and a pink bandana sits on the back of a motorcycle. The scene includes other vehicles and traffic in the background.
1482,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2398532.jpg,1,0,0,"A group of horses is running toward a black dog in a rural setting, with colorful buildings in the background."
1493,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2390483.jpg,1,0,0,"A dog is lying on grass, holding a large, striped frisbee in its mouth. The yard appears well-lit with shadows cast by nearby objects."
1507,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2316809.jpg,1,0,0,A person wearing sunglasses and a blue shirt is sitting on a red and white motorcycle in an outdoor setting. Other motorcycles and people are visible in the background.
1543,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2410503.jpg,1,0,0,"A person in winter clothing walks up a snowy slope with skis on their back, accompanied by a dog."
1549,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2337324.jpg,1,0,0,"A dog is peeking its head out of the window of a black vehicle, near a traffic light."
1566,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2398346.jpg,1,0,0,"Two dogs are sitting in the back seat of a vehicle, looking out the window."
1567,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2350312.jpg,1,0,0,"A man is riding a red motorcycle with a dog sitting behind him, both are on a residential street."
1573,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2403537.jpg,1,0,0,"A happy dog with its tongue out stands next to a red and blue ball in a grassy field. A person in blue plaid shorts is nearby, and there are green nets in the background."
1585,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2360562.jpg,1,0,0,Two people are skiing with a dog in a snowy forested area on a sunny day. Pine trees and mountains are visible in the background.
1597,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2376453.jpg,1,0,0,"A black French Bulldog and a large black Poodle are standing together on grass, both on leashes, with the Poodle looking to the side."
1607,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2367060.jpg,1,0,0,"A dog is playing outside on the grass, holding an object in its mouth near a fenced area."
1623,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2321109.jpg,1,0,0,A dog is standing confidently on a surfboard in the water. The dog appears calm and steady despite the water beneath.
1627,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2384081.jpg,1,0,0,"A person wearing a helmet is riding a bicycle through a grassy field, accompanied by a black dog."
1639,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2412384.jpg,1,0,0,The image shows a dock with boats moored in the water and a dog sitting on the pier. The scene is set during a sunny day with buildings visible in the background.
1646,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2397828.jpg,1,0,0,A small black dog lies on the ground near an old wooden door set in a stone wall.
1690,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2376140.jpg,1,0,0,"A dog is sitting in the driver's seat of a car, looking through the windshield with a layer of snow on the vehicle."
1693,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2322607.jpg,1,0,0,"A dog is leaping off a dock towards a red ball in the water, with a wooded shoreline in the background."
1698,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2320476.jpg,1,0,0,"A black and white image shows a dog walking down wide stone steps, followed by a child near a riverside with boats lined up at the water's edge."
1700,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2395520.jpg,1,0,0,"A person stands by a small boat on a pebble beach, with a dog sniffing the ground nearby, against a backdrop of buildings and greenery."
1701,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2406798.jpg,1,0,0,"The image shows a busy urban street scene with people walking and riding bicycles near a bike lane, surrounded by typical city infrastructure like a traffic light and public transit sign."
1705,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2325642.jpg,1,0,0,"A person is riding a horse through a shallow river, with a train passing over a bridge in the background. The scene is captured in black and white, emphasizing the contrast between the rural landscape and the industrial train."
1715,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2344526.jpg,1,0,0,"A large, shaggy dog is walking on a road near the shadow of a vehicle. The background is slightly rugged with natural terrain and stone walls."
1719,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2409740.jpg,1,0,0,"Two people are riding bicycles along a beachside path, each carrying surfboards under a clear sky."
1729,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2338535.jpg,1,0,0,"A dog is sitting inside a vehicle, visible through the rear window with a reflection of a neon sign that reads ""BARBER."""
1737,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2358851.jpg,1,0,0,A person is sitting on the ground playing a guitar next to a sleeping dog in a guitar case. The setting is outdoors near a fence and a gas station.
1740,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2381223.jpg,1,0,0,"A dog is walking on a sandy shore towards a line of green trees, under a cloudy sky."
1743,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2320655.jpg,1,0,0,"A person is riding a bicycle on a road, carrying a small dog in a blue crate attached to the back. The image has a selective color effect, highlighting the crate and surroundings in blue amidst a monochrome background."
1745,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2354471.jpg,1,0,0,"The image shows a sunny beach scene with a boardwalk, adjacent buildings, and a wide stretch of sand beside a calm ocean."
1750,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2389867.jpg,1,0,0,A cardboard sculpture of a dog with a red collar stands on a wooden park bench. The ground is wet and appears muddy in the background.
1769,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2317373.jpg,1,0,0,A dog is herding a group of sheep in a grassy field near a fenced area.
1771,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2369270.jpg,1,0,0,A dog with a black and white coat is carrying a frisbee in its mouth while standing on grass.
1802,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2411201.jpg,1,0,0,A dog standing on an orange scooter appears to be looking or waiting for a person nearby. The scooter is parked on a street with other scooters visible in the background.
1809,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2414053.jpg,1,0,0,"Two people are standing together on a concrete surface, with skateboards nearby and a dog in the foreground. They're positioned in front of a large brick wall."
1810,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2393247.jpg,1,0,0,"A person is standing on a snowy mountain with a pair of skis, accompanied by a black dog under a cloudy sky."
1820,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2397768.jpg,1,0,0,"A group of people and dogs are enjoying time at a sandy lakeside, with some dogs in the water and others on the shore."
1831,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2317985.jpg,1,0,0,"Two golden retrievers are lying on the grass, playing with a frisbee together."
1834,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/1592385.jpg,1,0,0,"A man is standing on a city sidewalk holding a camera, with a white fluffy dog sitting beside him, and vehicles are visible in the background."
1840,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2387862.jpg,1,0,0,"A person on horseback is riding through a water obstacle in an equestrian event, creating a splash. The setting is outdoors, with greenery and other spectators in the background."
1845,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2353465.jpg,1,0,0,Two dogs are resting on a wooden bench; one is lying down while the other is sitting and looking to the side.
1864,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2320795.jpg,1,0,0,"A black dog is looking across a rocky creek, surrounded by a forest with bare trees."
1879,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2320130.jpg,1,0,0,The image shows a bulldog wearing a red life vest while surfing on a blue surfboard in the water.
1896,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2395227.jpg,1,0,0,"A child walks near a resting dog with a tennis ball in a park setting. Other people and dogs are visible in the background, enjoying the outdoor space."
1900,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/619.jpg,1,0,0,"A street scene shows an old-fashioned telephone booth with a payphone situated on a city sidewalk, surrounded by buildings and parked cars."
1901,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2351907.jpg,1,0,0,The image shows several sheep grazing on a grassy hillside with a few houses in the background.
1907,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2364372.jpg,1,0,0,"A person is riding a horse across a grassy field, accompanied by a dog. The landscape is expansive and rustic."
1908,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2364024.jpg,1,0,0,"A man is navigating a small motorized inflatable boat on a lake or river, accompanied by a dog at the bow with trees and other boats in the background."
1913,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2358997.jpg,1,0,0,"Three dogs are sitting on wooden steps in a yard surrounded by trees and a fence. The central dog is black, while the others have mixed fur colors."
1918,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2417767.jpg,1,0,0,A black cat is peacefully sleeping on a wooden bench in a park-like setting with grass and trees in the background.
1927,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2334355.jpg,1,0,0,"A dog is looking through a mesh or screen door towards the camera, with a grassy yard visible in the background."
1937,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2372773.jpg,1,0,0,"A man is seated on a park bench reading, while a child rides a scooter in the background. The scene is set on a sunlit day with trees lining the path."
1967,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2343149.jpg,1,0,0,"The image shows a wet dog energetically running through water, with droplets splashing around."
1969,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2330479.jpg,1,0,0,"A person rides a white horse through a grassy field, followed by a galloping dog."
1976,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/1159355.jpg,1,0,0,"A cyclist wearing a colorful jacket and helmet is standing with a bike, and a small white dog is sitting comfortably in the bike's basket."
1981,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2417801.jpg,1,0,0,"A man in a floral shirt is paddleboarding on the ocean alongside a dog wearing an orange vest. Waves are visible in the background, creating a playful scene."
1993,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2340622.jpg,1,0,0,"A dog is sticking its head out of a car window, visible through the car's side mirror, with trees in the background."
2004,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2317971.jpg,1,0,0,"A person holding a red umbrella stands in a snowy area with two dogs. The scene is set in an urban environment, with snowflakes falling around them."
2009,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2360443.jpg,1,0,0,A person is standing in a grassy park with three dogs playing nearby. The scene is relaxed and outdoorsy with trees and a road in the background.
2013,/restricted/projectnb/batmanlab/shawn24/PhD/Multimodal-mistakes-debug/data/metashift/MetaShift-Cat-Dog-indoor-outdoor/train/dog/dog(outdoor)/2380787.jpg,1,0,0,"A dog stands on the bow of a boat, gazing over a calm lake with tree-lined shores."
